Tanggal Order;Channel;Kategori Channel;Cust;Daerah;Provinsi;Pesanan;Kategori;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total
Wednesday, 03 July 2024;Shopee;End User;nenengkurnia940;BEKASI;JAWA BARAT;Dks Blue Flower;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 03 July 2024;Shopee;End User;nenengkurnia940;BEKASI;JAWA BARAT;Dks Lemontea;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 03 July 2024;Shopee;End User;santonious;KOTA BANJARBARU;KALIMANTAN SELATAN;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129100;89700;39400;129100;89700
Wednesday, 03 July 2024;Shopee;End User;muhamadsyaifulsapii1983;KEDIRI;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 03 July 2024;Shopee;End User;capjaykuah;SUMEDANG;JAWA BARAT;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 03 July 2024;Shopee;End User;capjaykuah;SUMEDANG;JAWA BARAT;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 03 July 2024;Shopee;End User;capjaykuah;SUMEDANG;JAWA BARAT;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 03 July 2024;Shopee;End User;capjaykuah;SUMEDANG;JAWA BARAT;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Wednesday, 03 July 2024;Shopee;End User;wijiteguh33;TANGERANG;BANTEN;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 03 July 2024;Shopee;End User;silvianurmayani;MOJOKERTO;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;oong.ihsan;KOTA BANJARMASIN;KALIMANTAN SELATAN;Dks Gaharu;Dupa Stik;10;29700;17500;12200;297000;175000
Thursday, 04 July 2024;Shopee;End User;danang.listyawan;NGAWI;JAWA TIMUR;Dkk Melati;Dupa Kerucut;2;39000;36270;2730;78000;72540
Thursday, 04 July 2024;Shopee;End User;suciadawiah;KAB. BANDUNG;JAWA BARAT;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Thursday, 04 July 2024;Shopee;End User;id4989_10016;GIANYAR;BALI;Dkk Abdi Dalem;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;id4989_10016;GIANYAR;BALI;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;kinio;JAKARTA PUSAT;DKI JAKARTA;Dkk Blue Flower;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;kinio;JAKARTA PUSAT;DKI JAKARTA;Dkk Fruity;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;kinio;JAKARTA PUSAT;DKI JAKARTA;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;kinio;JAKARTA PUSAT;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Shopee;End User;kinio;JAKARTA PUSAT;DKI JAKARTA;Dkk Vanilla;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 04 July 2024;Sample;Sample;kinio;JAKARTA PUSAT;DKI JAKARTA;Dks Cendana;Dupa Stik;1;29700;0;29700;29700;0
Thursday, 04 July 2024;Shopee;End User;nuruulhsnh;BOGOR;JAWA BARAT;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Thursday, 04 July 2024;Shopee;End User;togety;BEKASI;JAWA BARAT;Dkk Abdi Dalem;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;retroblastt;DEPOK;JAWA BARAT;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;retroblastt;DEPOK;JAWA BARAT;Dkk Vanilla;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;serlymichel12;BEKASI;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;2;39000;36270;2730;78000;72540
Friday, 05 July 2024;Shopee;End User;ainysetiawati01;CILACAP;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;ainysetiawati01;CILACAP;JAWA TENGAH;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;ainysetiawati01;CILACAP;JAWA TENGAH;Dkk Gaharu;Dupa Kerucut;2;39000;36270;2730;78000;72540
Friday, 05 July 2024;Sample;Sample;ainysetiawati01;CILACAP;JAWA TENGAH;Dks Cendana;Dupa Stik;1;29700;0;29700;29700;0
Friday, 05 July 2024;Shopee;End User;ellsha;KAB. LOMBOK BARAT;NUSA TENGGARA BARAT (NTB);Dkk Vanilla;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;ellsha;KAB. LOMBOK BARAT;NUSA TENGGARA BARAT (NTB);Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 05 July 2024;Shopee;End User;geraibubukminuman_malang;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;geraibubukminuman_malang;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;hanaprn;SLEMAN;D.I YOGYAKARTA;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;achakecee_888;KAB. BANDUNG;JAWA BARAT;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 05 July 2024;Shopee;End User;ega_pe;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 06 July 2024;Shopee;End User;lrl2k8tax9;KOTA PEKANBARU;RIAU;Dkk Abdi Dalem;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 06 July 2024;Shopee;End User;fadhilawa;SLEMAN;D.I YOGYAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Saturday, 06 July 2024;Shopee;End User;iza_syafira;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Saturday, 06 July 2024;Shopee;End User;iza_syafira;JAKARTA SELATAN;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 06 July 2024;Shopee;End User;keyla_dinata;JAKARTA BARAT;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 06 July 2024;Shopee;End User;cayoo_87;MALANG;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 06 July 2024;Shopee;End User;lisa.suganda;BANDUNG;JAWA BARAT;Dkk Baccarat;Dupa Kerucut;2;39000;36270;2730;78000;72540
Saturday, 06 July 2024;Shopee;End User;naikila;SIDOARJO;JAWA TIMUR;Dks Sakura;Dupa Stik;2;29700;27621;2079;59400;55242
Saturday, 06 July 2024;Shopee;End User;naikila;SIDOARJO;JAWA TIMUR;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Saturday, 06 July 2024;Shopee;End User;slametriyadi815;KAB. MUSI BANYUASIN;SUMATERA SELATAN;Dks Vanilla;Dupa Stik;2;29700;27621;2079;59400;55242
Saturday, 06 July 2024;Shopee;End User;patpat_studio;KOTA BANDAR LAMPUNG;LAMPUNG;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 06 July 2024;Shopee;End User;patpat_studio;KOTA BANDAR LAMPUNG;LAMPUNG;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 06 July 2024;Shopee;End User;patpat_studio;KOTA BANDAR LAMPUNG;LAMPUNG;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 07 July 2024;Shopee;End User;dwipc;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;reza.david;SURABAYA;JAWA TIMUR;Dks Sakura;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;reza.david;SURABAYA;JAWA TIMUR;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 07 July 2024;Shopee;End User;reza.david;SURABAYA;JAWA TIMUR;Dks Lemontea;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;almarshop;BANYUMAS;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Sunday, 07 July 2024;Shopee;End User;septawahyu108;KOTA JAMBI;JAMBI;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;septawahyu108;KOTA JAMBI;JAMBI;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 07 July 2024;Shopee;End User;septawahyu108;KOTA JAMBI;JAMBI;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Sunday, 07 July 2024;Shopee;End User;bangorii99;BEKASI;JAWA BARAT;Dks Abdi Dalem;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;bangorii99;BEKASI;JAWA BARAT;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;ariniamirsetiawan;KOTA MAKASSAR;SULAWESI SELATAN;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 07 July 2024;Shopee;End User;ariniamirsetiawan;KOTA MAKASSAR;SULAWESI SELATAN;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;ariniamirsetiawan;KOTA MAKASSAR;SULAWESI SELATAN;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;faqor89;BEKASI;JAWA BARAT;Dkk Vanilla;Dupa Kerucut;1;39000;36270;2730;39000;36270
Sunday, 07 July 2024;Shopee;End User;rumaisyaahfadillah;KAB. DELI SERDANG;SUMATERA UTARA;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;rumaisyaahfadillah;KAB. DELI SERDANG;SUMATERA UTARA;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Sunday, 07 July 2024;Shopee;End User;rizkaess;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;ariskava;SAMPANG;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;restisintia21;KAB. BANDUNG;JAWA BARAT;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;restisintia21;KAB. BANDUNG;JAWA BARAT;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;annisafinita;DEPOK;JAWA BARAT;Tempat Dupa Bubble;Tatakan Dupa;1;11000;11000;0;11000;11000
Sunday, 07 July 2024;Shopee;End User;ssaras828;DENPASAR;BALI;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;ssaras828;DENPASAR;BALI;Tempat Dupa Bubble;Tatakan Dupa;4;11000;11000;0;44000;44000
Sunday, 07 July 2024;Shopee;End User;ssaras828;DENPASAR;BALI;Tempat Dupa Circle;Tatakan Dupa;2;11000;11000;0;22000;22000
Sunday, 07 July 2024;Shopee;End User;ssaras828;DENPASAR;BALI;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;ssaras828;DENPASAR;BALI;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Sample;Sample;ssaras828;DENPASAR;BALI;Dks Cendana;Dupa Stik;1;29700;0;29700;29700;0
Sunday, 07 July 2024;Shopee;End User;shafaluthfiana;KAB. BARITO KUALA;KALIMANTAN SELATAN;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;shafaluthfiana;KAB. BARITO KUALA;KALIMANTAN SELATAN;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;shafaluthfiana;KAB. BARITO KUALA;KALIMANTAN SELATAN;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;shafaluthfiana;KAB. BARITO KUALA;KALIMANTAN SELATAN;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Sunday, 07 July 2024;Shopee;End User;biblu_;GRESIK;JAWA TIMUR;Dks Gaharu;Dupa Stik;2;29700;27621;2079;59400;55242
Monday, 08 July 2024;Shopee;End User;kandhita1984;KOTA TARAKAN;KALIMANTAN UTARA;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;kandhita1984;KOTA TARAKAN;KALIMANTAN UTARA;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;kandhita1984;KOTA TARAKAN;KALIMANTAN UTARA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;krugh;KARAWANG;JAWA BARAT;Tepung Lengket;Raw Material;1;25000;25000;0;25000;25000
Monday, 08 July 2024;Shopee;End User;iraraya;BEKASI;JAWA BARAT;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;madjidkuncoro;JAKARTA TIMUR;DKI JAKARTA;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;madjidkuncoro;JAKARTA TIMUR;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;cy__tara;JAKARTA PUSAT;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Monday, 08 July 2024;Shopee;End User;cy__tara;JAKARTA PUSAT;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;1;29700;27621;2079;29700;27621
Monday, 08 July 2024;Shopee;End User;cy__tara;JAKARTA PUSAT;DKI JAKARTA;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Monday, 08 July 2024;Shopee;End User;cy__tara;JAKARTA PUSAT;DKI JAKARTA;Dks Blue Flower;Dupa Stik;1;29700;27621;2079;29700;27621
Monday, 08 July 2024;Shopee;End User;cy__tara;JAKARTA PUSAT;DKI JAKARTA;Dks Lemontea;Dupa Stik;1;29700;27621;2079;29700;27621
Monday, 08 July 2024;Shopee;End User;riszkiyuslitasari;JAKARTA TIMUR;DKI JAKARTA;Dkk Sakura;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;riszkiyuslitasari;JAKARTA TIMUR;DKI JAKARTA;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Monday, 08 July 2024;Shopee;End User;3c88bk4l7e;MALANG;JAWA TIMUR;Dks Fruity;Dupa Stik;2;29700;27621;2079;59400;55242
Tuesday, 09 July 2024;Shopee;End User;adiraara;JAKARTA PUSAT;DKI JAKARTA;Dkk Vanilla;Dupa Kerucut;1;39000;36270;2730;39000;36270
Tuesday, 09 July 2024;Shopee;End User;rakfa9j20;GROBOGAN;JAWA TENGAH;Dks Cendana;Dupa Stik;6;29700;27621;2079;178200;165726
Tuesday, 09 July 2024;Shopee;End User;akmalgia1989;JAKARTA UTARA;DKI JAKARTA;Dkk Lemontea;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;krizzorafipandega1;TULUNGAGUNG;JAWA TIMUR;Dks Abdi Dalem;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;krizzorafipandega1;TULUNGAGUNG;JAWA TIMUR;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Wednesday, 10 July 2024;Shopee;End User;krizzorafipandega1;TULUNGAGUNG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;r.dhanyo;PONOROGO;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;myshanaura;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;myshanaura;SURABAYA;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;almiraliviaaa;BEKASI;JAWA BARAT;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129100;89700;39400;129100;89700
Wednesday, 10 July 2024;Shopee;End User;revaldi.t;TANGERANG SELATAN;BANTEN;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;revaldi.t;TANGERANG SELATAN;BANTEN;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Fruity;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Sakura;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Blue Flower;Dupa Stik;2;29700;27621;2079;59400;55242
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Lemontea;Dupa Stik;2;29700;27621;2079;59400;55242
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Vanilla;Dupa Stik;2;29700;27621;2079;59400;55242
Wednesday, 10 July 2024;Sample;Sample;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Cendana;Dupa Stik;1;29700;0;29700;29700;0
Wednesday, 10 July 2024;Shopee;End User;riaapriyanti93;KAB. PULANG PISAU;KALIMANTAN TENGAH;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;muhamadsyaifulsapii1983;KEDIRI;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jia_aedda;TULUNGAGUNG;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jia_aedda;TULUNGAGUNG;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;apriliamanda05;JAKARTA UTARA;DKI JAKARTA;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jdelaurs;JAKARTA PUSAT;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jdelaurs;JAKARTA PUSAT;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jdelaurs;JAKARTA PUSAT;DKI JAKARTA;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Wednesday, 10 July 2024;Shopee;End User;jdelaurs;JAKARTA PUSAT;DKI JAKARTA;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Thursday, 11 July 2024;Shopee;End User;a12dwdy_ys;KARAWANG;JAWA BARAT;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 11 July 2024;Shopee;End User;louisgeflore18;BANTUL;D.I YOGYAKARTA;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Thursday, 11 July 2024;Shopee;End User;louisgeflore18;BANTUL;D.I YOGYAKARTA;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Thursday, 11 July 2024;Shopee;End User;louisgeflore18;BANTUL;D.I YOGYAKARTA;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Thursday, 11 July 2024;Shopee;End User;pendikkumpulo;JEMBER;JAWA TIMUR;Dupa Kerucut Mentah;Raw Material;1;33000;33000;0;33000;33000
Thursday, 11 July 2024;Shopee;End User;rinisugiyanti.;SUBANG;JAWA BARAT;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Thursday, 11 July 2024;Shopee;End User;rinisugiyanti.;SUBANG;JAWA BARAT;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Thursday, 11 July 2024;Shopee;End User;mbahkucurr;GRESIK;JAWA TIMUR;Dks Baccarat;Dupa Stik;2;29700;27621;2079;59400;55242
Friday, 12 July 2024;Shopee;End User;rvavava;KEDIRI;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;rvavava;KEDIRI;JAWA TIMUR;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;rvavava;KEDIRI;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;salsabila20;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Friday, 12 July 2024;Shopee;End User;itandya;JAKARTA BARAT;DKI JAKARTA;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 12 July 2024;Shopee;End User;itandya;JAKARTA BARAT;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 12 July 2024;Shopee;End User;jolangdedi;KARAWANG;JAWA BARAT;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;jolangdedi;KARAWANG;JAWA BARAT;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;yuanaaryaputry;DENPASAR;BALI;Dkk Melati;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 12 July 2024;Shopee;End User;grumpygrandpa;SIDOARJO;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;grumpygrandpa;SIDOARJO;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;36270;2730;39000;36270
Friday, 12 July 2024;Shopee;End User;lailouel;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Friday, 12 July 2024;Shopee;End User;lailouel;MALANG;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Saturday, 13 July 2024;Shopee;End User;lapd587;TULUNGAGUNG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;3;39000;36270;2730;117000;108810
Saturday, 13 July 2024;Shopee;End User;nurahmad_bagus;MALANG;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;nurahmad_bagus;MALANG;JAWA TIMUR;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;nurahmad_bagus;MALANG;JAWA TIMUR;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Saturday, 13 July 2024;Shopee;End User;nurahmad_bagus;MALANG;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;romiabdurrohim;TASIKMALAYA;JAWA BARAT;Dks Fruity;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;romiabdurrohim;TASIKMALAYA;JAWA BARAT;Dks Sakura;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;romiabdurrohim;TASIKMALAYA;JAWA BARAT;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;romiabdurrohim;TASIKMALAYA;JAWA BARAT;Dks Vanilla;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;oumustudio;DEPOK;JAWA BARAT;Dks Cendana;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;oumustudio;DEPOK;JAWA BARAT;Tempat Dupa Bubble;Tatakan Dupa;1;11000;11000;0;11000;11000
Saturday, 13 July 2024;Shopee;End User;oumustudio;DEPOK;JAWA BARAT;Dks Lemontea;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;oumustudio;DEPOK;JAWA BARAT;Tempat Dupa Kucing;Tatakan Dupa;1;23000;23000;0;23000;23000
Saturday, 13 July 2024;Shopee;End User;intan.oktav;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;2;29700;27621;2079;59400;55242
Saturday, 13 July 2024;Shopee;End User;intan.oktav;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;cayoo_87;MALANG;JAWA TIMUR;Dks Sakura;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;cayoo_87;MALANG;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;29700;27621;2079;29700;27621
Saturday, 13 July 2024;Shopee;End User;djokohadi86;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 13 July 2024;Shopee;End User;djokohadi86;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;36270;2730;39000;36270
Saturday, 13 July 2024;Shopee;End User;rismanyuniar;KOTA TERNATE;MALUKU UTARA;Tepung Lengket;Raw Material;1;25000;25000;0;25000;25000
