Tanggal Order;Channel;Kategori Channel;Cust;Kab/Kota;Provinsi;Pesanan;Kategori;Produk;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total;Anomaly_Flags;Is_Anomaly;Expected_Total_Penjualan;Expected_Total_Diskon;Duplicate_Group_Size;Sheet
03/01/2024 00:00;Sample;Sample;orchid.shope;KOTA BANJARMASIN;KALIMANTAN SELATAN;DKS Fruity;Dks Fruity;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
03/01/2024 00:00;Shopee;End User;novikaal;TANGERANG;BANTEN;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
03/01/2024 00:00;Shopee;End User;ryanaldianoferez;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
03/01/2024 00:00;Shopee;End User;ryanaldianoferez;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;DKS Cendana;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
03/01/2024 00:00;Shopee;End User;ryanaldianoferez;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
03/01/2024 00:00;Shopee;End User;ryanaldianoferez;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
04/01/2024 00:00;Shopee;End User;sifasahdani;MAGELANG;JAWA TENGAH;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
04/01/2024 00:00;Shopee;End User;sifasahdani;MAGELANG;JAWA TENGAH;DKS Sakura;Dks Sakura;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
04/01/2024 00:00;Shopee;End User;sifasahdani;MAGELANG;JAWA TENGAH;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
04/01/2024 00:00;Shopee;End User;sifasahdani;MAGELANG;JAWA TENGAH;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
04/01/2024 00:00;Sample;Sample;sifasahdani;MAGELANG;JAWA TENGAH;DKS Fruity;Dks Fruity;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
04/01/2024 00:00;Shopee;End User;muhammadafif12_;BANTUL;D.I YOGYAKARTA;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
04/01/2024 00:00;Shopee;End User;ja0d6_wtl6;PONOROGO;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
04/01/2024 00:00;Shopee;End User;siscatambora;KOTA PALEMBANG;SUMATERA SELATAN;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
04/01/2024 00:00;Shopee;End User;siscatambora;KOTA PALEMBANG;SUMATERA SELATAN;Tempat Dupa Circle Coaster;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
04/01/2024 00:00;Shopee;End User;siscatambora;KOTA PALEMBANG;SUMATERA SELATAN;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
04/01/2024 00:00;Shopee;End User;bone_storeid;JAKARTA TIMUR;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
04/01/2024 00:00;Shopee;End User;evrenerdana;JEMBER;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
05/01/2024 00:00;Shopee;End User;dhonafitriantianwara;TANGERANG;BANTEN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
05/01/2024 00:00;Shopee;End User;dhonafitriantianwara;TANGERANG;BANTEN;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
05/01/2024 00:00;Shopee;End User;priskachrisanti;SLEMAN;D.I YOGYAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
05/01/2024 00:00;Shopee;End User;priskachrisanti;SLEMAN;D.I YOGYAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
05/01/2024 00:00;Shopee;End User;priskachrisanti;SLEMAN;D.I YOGYAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
05/01/2024 00:00;Shopee;End User;priskachrisanti;SLEMAN;D.I YOGYAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
05/01/2024 00:00;Shopee;End User;muhamadsyaifulsapii1983;KEDIRI;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;2;29700;23166;6534;59400;46332;TotalPenjualan_Mismatch;TRUE;46332;13068;1;2024
05/01/2024 00:00;Shopee;End User;tuanhamkametamorforblues;SEMARANG;JAWA TENGAH;Tempat Dupa Circle Coaster;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
05/01/2024 00:00;Shopee;End User;retno.p.a;MOJOKERTO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;ishalishal350;CIANJUR;JAWA BARAT;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;ishalishal350;CIANJUR;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;monie2373;TANGERANG;BANTEN;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;20790;8910;29700;20790;TotalPenjualan_Mismatch;TRUE;20790;8910;1;2024
05/01/2024 00:00;Shopee;End User;monie2373;TANGERANG;BANTEN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;monie2373;TANGERANG;BANTEN;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;monie2373;TANGERANG;BANTEN;DKS Vanilla;Dks Vanilla;Dupa Stik;1;29700;20790;8910;29700;20790;TotalPenjualan_Mismatch;TRUE;20790;8910;1;2024
05/01/2024 00:00;Shopee;End User;abualialhabsyi;BOGOR;JAWA BARAT;Dupa Kerucut Mentah;Dupa Kerucut Mentah;Dupa;1;33000;23100;9900;33000;23100;TotalPenjualan_Mismatch;TRUE;23100;9900;1;2024
05/01/2024 00:00;Shopee;End User;cutelittleproject;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
05/01/2024 00:00;Shopee;End User;cutelittleproject;JAKARTA SELATAN;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;20790;8910;29700;20790;TotalPenjualan_Mismatch;TRUE;20790;8910;1;2024
05/01/2024 00:00;Shopee;End User;cutelittleproject;JAKARTA SELATAN;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;27300;11700;39000;27300;TotalPenjualan_Mismatch;TRUE;27300;11700;1;2024
05/01/2024 00:00;Shopee;End User;sofiarasjid;BOGOR;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;2;29700;20790;8910;59400;41580;TotalPenjualan_Mismatch;TRUE;41580;17820;1;2024
06/01/2024 00:00;Shopee;End User;nizartr;MOJOKERTO;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
06/01/2024 00:00;Shopee;End User;nizartr;MOJOKERTO;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
06/01/2024 00:00;Shopee;End User;winneva;SURABAYA;JAWA TIMUR;Tempat Dupa Circle Coaster;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
06/01/2024 00:00;Shopee;End User;winneva;SURABAYA;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;maya_maoy;TANGERANG;BANTEN;DKS Sakura;Dks Sakura;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;maya_maoy;TANGERANG;BANTEN;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;maya_maoy;TANGERANG;BANTEN;DKS Vanilla;Dks Vanilla;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;bang_codett;MOJOKERTO;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
06/01/2024 00:00;Shopee;End User;45ew18qmuz;SITUBONDO;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;anggia_eka;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;anggia_eka;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;anggia_eka;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;anggia_eka;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
06/01/2024 00:00;Sample;Sample;anggia_eka;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
06/01/2024 00:00;Shopee;End User;nadyaemilia;KAB. BELITUNG;BANGKA BELITUNG;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
06/01/2024 00:00;Shopee;End User;nadyaemilia;KAB. BELITUNG;BANGKA BELITUNG;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;acanhartono;SIDOARJO;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
06/01/2024 00:00;Shopee;End User;edhiot;KLATEN;JAWA TENGAH;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;edhiot;KLATEN;JAWA TENGAH;DKS Cendana;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
06/01/2024 00:00;Shopee;End User;edhiot;KLATEN;JAWA TENGAH;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Shopee;End User;edhiot;KLATEN;JAWA TENGAH;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
06/01/2024 00:00;Shopee;End User;edhiot;KLATEN;JAWA TENGAH;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
06/01/2024 00:00;Sample;Sample;edhiot;KLATEN;JAWA TENGAH;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
06/01/2024 00:00;Shopee;End User;gangsarasungsembodo;NGAWI;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;5;29700;25839;3861;148500;129195;TotalPenjualan_Mismatch;TRUE;129195;19305;1;2024
06/01/2024 00:00;Sample;Sample;gangsarasungsembodo;NGAWI;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
07/01/2024 00:00;Shopee;End User;ilmannavi123;JEMBER;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
07/01/2024 00:00;Shopee;End User;ilmannavi123;JEMBER;JAWA TIMUR;Tempat Dupa Circle;Tempat Dupa Circle;Tatakan Dupa;1;11000;11000;0;11000;11000;;FALSE;11000;0;1;2024
07/01/2024 00:00;Shopee;End User;ladishalabel;JOMBANG;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
07/01/2024 00:00;Shopee;End User;ladishalabel;JOMBANG;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;29700;25839;3861;29700;25839;TotalPenjualan_Mismatch;TRUE;25839;3861;1;2024
07/01/2024 00:00;Shopee;End User;ladishalabel;JOMBANG;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
07/01/2024 00:00;Shopee;End User;ladishalabel;JOMBANG;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;30420;8580;39000;30420;TotalPenjualan_Mismatch;TRUE;30420;8580;1;2024
07/01/2024 00:00;Shopee;End User;ladishalabel;JOMBANG;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
07/01/2024 00:00;Shopee;End User;shaddamfahlevy;SEMARANG;JAWA TENGAH;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;23166;6534;29700;23166;TotalPenjualan_Mismatch;TRUE;23166;6534;1;2024
07/01/2024 00:00;Shopee;End User;firnandilucky;BOGOR;JAWA BARAT;DKS Cendana;Dks Cendana;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
08/01/2024 00:00;Shopee;End User;rahmisetianingsih72;MALANG;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;daud087;MALANG;JAWA TIMUR;DKS Fruity;Dks Fruity;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
08/01/2024 00:00;Shopee;End User;daud087;MALANG;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
08/01/2024 00:00;Shopee;End User;daud087;MALANG;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;4;29700;27027;2673;118800;108108;TotalPenjualan_Mismatch;TRUE;108108;10692;1;2024
08/01/2024 00:00;Sample;Sample;daud087;MALANG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
08/01/2024 00:00;Shopee;End User;postonsale;SURABAYA;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
08/01/2024 00:00;Shopee;End User;postonsale;SURABAYA;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
08/01/2024 00:00;Shopee;End User;postonsale;SURABAYA;JAWA TIMUR;Tempat Dupa Circle Coaster;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
08/01/2024 00:00;Shopee;End User;mickylover;KOTA BANJARMASIN;KALIMANTAN SELATAN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;mickylover;KOTA BANJARMASIN;KALIMANTAN SELATAN;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;cahayapelangishop;TULUNGAGUNG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;cahayapelangishop;TULUNGAGUNG;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;cahayapelangishop;TULUNGAGUNG;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Shopee;End User;cahayapelangishop;TULUNGAGUNG;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
08/01/2024 00:00;Sample;Sample;cahayapelangishop;TULUNGAGUNG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
08/01/2024 00:00;Shopee;End User;louiseeebeatrix;TANGERANG SELATAN;BANTEN;DKS Melati;Dks Melati;Dupa Stik;2;29700;27027;2673;59400;54054;TotalPenjualan_Mismatch;TRUE;54054;5346;1;2024
08/01/2024 00:00;Shopee;End User;ksmsara0608;MALANG;JAWA TIMUR;DKS Fruity;Dks Fruity;Dupa Stik;4;29700;27027;2673;118800;108108;TotalPenjualan_Mismatch;TRUE;108108;10692;1;2024
08/01/2024 00:00;Shopee;End User;ksmsara0608;MALANG;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;4;29700;27027;2673;118800;108108;TotalPenjualan_Mismatch;TRUE;108108;10692;1;2024
08/01/2024 00:00;Sample;Sample;ksmsara0608;MALANG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
08/01/2024 00:00;Shopee;End User;ksmsara0608;MALANG;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;4;29700;27027;2673;118800;108108;TotalPenjualan_Mismatch;TRUE;108108;10692;1;2024
09/01/2024 00:00;Shopee;End User;capt.pirates;JEMBER;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
09/01/2024 00:00;Shopee;End User;capt.pirates;JEMBER;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
09/01/2024 00:00;Shopee;End User;bima_maulana203;BLITAR;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
09/01/2024 00:00;Shopee;End User;bima_maulana203;BLITAR;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
09/01/2024 00:00;Shopee;End User;palebule;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
09/01/2024 00:00;Shopee;End User;palebule;JAKARTA SELATAN;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;33930;5070;39000;33930;TotalPenjualan_Mismatch;TRUE;33930;5070;1;2024
10/01/2024 00:00;Shopee;End User;rahmikartika0412;BEKASI;JAWA BARAT;Tepung Lengket;Tepung Lengket;Tepung;2;25000;25000;0;50000;50000;;FALSE;50000;0;1;2024
10/01/2024 00:00;Shopee;End User;dijekool;MALANG;JAWA TIMUR;Tempat Dupa Circle;Tempat Dupa Circle;Tatakan Dupa;1;11000;11000;0;11000;11000;;FALSE;11000;0;1;2024
10/01/2024 00:00;Shopee;End User;dijekool;MALANG;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
10/01/2024 00:00;Shopee;End User;dila_255;KOTA MAKASSAR;SULAWESI SELATAN;Tempat Dupa Vas Coaster;Tempat Dupa Vas Coaster;Tatakan Dupa;1;37000;37000;0;37000;37000;;FALSE;37000;0;1;2024
10/01/2024 00:00;Shopee;End User;dila_255;KOTA MAKASSAR;SULAWESI SELATAN;Tempat Dupa Bubble Coaster;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
10/01/2024 00:00;Shopee;End User;dila_255;KOTA MAKASSAR;SULAWESI SELATAN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;39000;33150;5850;39000;33150;TotalPenjualan_Mismatch;TRUE;33150;5850;1;2024
10/01/2024 00:00;Shopee;End User;dila_255;KOTA MAKASSAR;SULAWESI SELATAN;Tempat Dupa Batu Alam;Tempat Dupa Batu Alam;Tatakan Dupa;1;175000;87500;87500;175000;87500;TotalPenjualan_Mismatch;TRUE;87500;87500;1;2024
10/01/2024 00:00;Sample;Sample;dila_255;KOTA MAKASSAR;SULAWESI SELATAN;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;39000;33150;5850;39000;33150;TotalPenjualan_Mismatch;TRUE;33150;5850;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;Tempat Dupa Bubble;Tempat Dupa Bubble;Tatakan Dupa;1;11000;11000;0;11000;11000;;FALSE;11000;0;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;Tempat Dupa Circle Coaster;Tempat Dupa Circle Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000;;FALSE;28000;0;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;29700;27027;2673;29700;27027;TotalPenjualan_Mismatch;TRUE;27027;2673;1;2024
10/01/2024 00:00;Shopee;End User;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;39000;33150;5850;39000;33150;TotalPenjualan_Mismatch;TRUE;33150;5850;1;2024
10/01/2024 00:00;Sample;Sample;vincensiaindarto;JAKARTA PUSAT;DKI JAKARTA;DKS Lemontea;Dks Lemontea;Dupa Stik;1;29700;0;29700;29700;0;"ZeroPrice_with_Qty>0;TotalPenjualan_Mismatch";TRUE;0;29700;1;2024
10/01/2024 00:00;Shopee;End User;fernandafaiz;JAKARTA BARAT;DKI JAKARTA;Tempat Dupa Vas Coaster;Tempat Dupa Vas Coaster;Tatakan Dupa;1;37000;37000;0;37000;37000;;FALSE;37000;0;1;2024
